EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,GastoMensualHogar,PobrezaMonetaria
33,Hombre,8,2.85,Español,Primaria,14,Desempleado,33543.090000000004,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,33045.17,0
76,Hombre,1,2.12,Español,Secundaria,12,Formal,13412.73,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,11129.14,0
38,Hombre,1,3.24,Español,Ninguno,10,Informal,8973.869999999999,Rural,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,8508.09,0
67,Mujer,8,0.75,Español,Secundaria,15,Informal,4922.88,Urbana,Propia,Adobe,0,0,1,0,1,Costa,4297.67,0
74,Hombre,11,3.81,Español,Primaria,18,Formal,4163.82,Rural,Propia,Madera/Esteras,1,1,1,0,1,Sierra,4240.92,1
21,Hombre,6,0.42,Quechua,Primaria,10,Formal,10112.369999999999,Rural,Cedida,Madera/Esteras,0,1,0,0,1,Costa,10509.57,0
73,Mujer,5,3.93,Español,Secundaria,7,Informal,3185.91,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,3735.63,1
54,Hombre,10,3.77,Español,Primaria,2,Formal,15390.39,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,18015.5,0
41,Hombre,4,1.28,Español,Primaria,11,Informal,3769.9500000000003,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Costa,4483.34,1
69,Hombre,3,2.27,Español,Ninguno,12,Desempleado,2956.05,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,2112.44,1
52,Mujer,5,0.31,Español,Secundaria,16,Informal,2264.61,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,2702.34,1
37,Mujer,1,4.7,Otra,Secundaria,7,Formal,1858.0500000000002,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,1817.31,1
24,Hombre,8,1.67,Español,Primaria,13,Formal,4970.01,Rural,Propia,Adobe,1,0,1,0,1,Sierra,5621.87,0
59,Hombre,6,1.37,Español,Superior,11,Formal,2453.46,Urbana,Propia,Adobe,1,1,1,1,0,Sierra,2128.57,1
18,Hombre,8,0.45,Español,Ninguno,18,Formal,6381.93,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Selva,6289.84,0
51,Mujer,6,4.93,Español,Primaria,10,Informal,18060.48,Urbana,Propia,Madera/Esteras,1,0,1,1,1,Costa,15994.62,0
22,Hombre,7,4.26,Español,Superior,11,Desempleado,1957.29,Rural,Propia,Adobe,1,0,1,1,0,Sierra,1820.63,1
46,Hombre,5,2.43,Español,Secundaria,17,Informal,10163.76,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,9919.36,0
29,Hombre,4,1.63,Español,Secundaria,18,Informal,4544.97,Rural,Propia,Madera/Esteras,1,1,1,0,0,Costa,3925.13,0
25,Hombre,6,2.26,Español,Superior,0,Formal,2460.36,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,2519.89,1
52,Hombre,11,3.11,Español,Ninguno,8,Formal,9077.07,Urbana,Cedida,Adobe,1,1,1,1,0,Selva,7178.51,0
41,Mujer,10,4.21,Español,Primaria,9,Informal,2699.43,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,2037.05,1
45,Mujer,8,1.02,Español,Primaria,9,Formal,13002.72,Urbana,Alquilada,Adobe,1,0,1,0,0,Sierra,11444.18,0
57,Hombre,5,1.25,Español,Primaria,17,Formal,10269.69,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,8204.09,0
20,Hombre,8,0.42,Español,Primaria,13,Informal,2944.5299999999997,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,3245.45,1
43,Mujer,1,2.82,Quechua,Primaria,17,Formal,3714.12,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,3495.12,0
64,Hombre,8,3.37,Español,Secundaria,9,Desempleado,9562.68,Urbana,Propia,Ladrillo/Cemento,0,0,0,1,0,Costa,7850.48,0
78,Mujer,4,0.83,Español,Primaria,12,Informal,5612.49,Rural,Propia,Madera/Esteras,1,0,1,1,1,Costa,6235.62,0
32,Hombre,10,1.84,Otra,Ninguno,14,Informal,8187.960000000001,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,9383.69,0
25,Hombre,10,4.59,Español,Secundaria,14,Informal,1504.1999999999998,Rural,Cedida,Ladrillo/Cemento,0,1,1,1,1,Costa,1155.45,1
65,Hombre,2,3.91,Español,Primaria,14,Formal,2407.17,Urbana,Alquilada,Adobe,1,1,0,0,1,Costa,2275.1,1
44,Hombre,5,3.42,Español,Primaria,9,Informal,3911.37,Urbana,Propia,Adobe,0,1,1,1,1,Costa,4062.5,0
43,Hombre,2,3.74,Español,Primaria,15,Desempleado,4922.5199999999995,Urbana,Propia,Adobe,1,1,1,0,0,Selva,4605.47,0
43,Hombre,6,2.02,Español,Secundaria,2,Formal,8037.36,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,0,Costa,6768.05,1
18,Hombre,7,3.49,Español,Primaria,14,Formal,9124.32,Urbana,Alquilada,Ladrillo/Cemento,0,0,0,0,1,Costa,9161.63,0
43,Hombre,7,1.2,Español,Secundaria,1,Formal,2947.4700000000003,Urbana,Propia,Adobe,1,0,0,0,1,Sierra,2535.61,1
45,Hombre,2,0.4,Español,Primaria,4,Informal,5292.0599999999995,Rural,Propia,Adobe,1,1,1,1,1,Costa,5406.28,1
40,Mujer,1,2.18,Quechua,Ninguno,17,Desempleado,8532.81,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Sierra,6235.05,0
23,Hombre,11,4.96,Español,Primaria,17,Formal,11746.710000000001,Rural,Propia,Madera/Esteras,0,1,1,1,0,Sierra,9523.53,0
51,Hombre,8,2.77,Español,Ninguno,18,Informal,4561.32,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,4731.63,1
39,Hombre,6,1.61,Español,Secundaria,6,Formal,10062.51,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Sierra,8654.18,0
78,Mujer,7,3.58,Español,Ninguno,13,Informal,3170.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,2489.36,1
19,Mujer,1,4.69,Español,Secundaria,7,Informal,6666.599999999999,Rural,Propia,Madera/Esteras,1,1,1,0,1,Selva,6645.7,1
57,Mujer,8,4.29,Español,Ninguno,16,Formal,3857.9700000000003,Urbana,Alquilada,Adobe,0,1,1,1,0,Sierra,3432.88,1
22,Mujer,3,0.31,Español,Ninguno,8,Informal,14568.51,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,11510.3,0
74,Hombre,8,1.19,Español,Secundaria,21,Formal,19524.93,Urbana,Alquilada,Madera/Esteras,1,1,1,0,0,Costa,21571.66,0
31,Hombre,1,4.41,Español,Secundaria,21,Informal,9176.16,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,10076.92,0
59,Hombre,5,1.63,Español,Secundaria,11,Informal,10655.039999999999,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,10948.33,0
54,Hombre,8,2.1,Español,Primaria,19,Desempleado,3065.43,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,2710.06,0
29,Mujer,8,0.36,Español,Secundaria,9,Informal,4540.200000000001,Urbana,Propia,Adobe,1,1,0,0,1,Sierra,3469.06,0
50,Hombre,3,4.74,Español,Secundaria,0,Informal,5726.7300000000005,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,5170.19,1
69,Mujer,6,1.28,Español,Primaria,13,Informal,2984.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,2163.55,0
59,Hombre,5,4.83,Español,Primaria,4,Informal,3725.25,Urbana,Cedida,Adobe,1,0,1,0,1,Costa,3526.78,1
50,Hombre,2,3.86,Español,Superior,18,Informal,5151.0599999999995,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,4691.55,0
33,Hombre,11,0.94,Español,Ninguno,5,Informal,2548.68,Urbana,Propia,Adobe,0,1,1,1,1,Selva,2933.45,1
18,Hombre,7,2.54,Español,Primaria,21,Informal,24972.42,Urbana,Propia,Adobe,1,1,0,0,0,Costa,25185.14,0
38,Hombre,6,4.21,Español,Superior,21,Informal,3500.43,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Costa,3308.48,0
44,Hombre,8,2.98,Español,Superior,2,Informal,20610.96,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Sierra,17763.52,0
20,Hombre,7,4.61,Español,Secundaria,21,Formal,2360.7,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,2545.98,1
20,Hombre,5,3.81,Español,Primaria,19,Informal,15567.119999999999,Urbana,Cedida,Adobe,1,0,1,1,1,Sierra,13642.41,0
29,Hombre,5,2.39,Español,Ninguno,19,Desempleado,10982.28,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,7841.47,0
26,Hombre,10,1.54,Español,Secundaria,14,Informal,5503.2300000000005,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,4677.87,0
71,Hombre,6,2.41,Quechua,Secundaria,12,Formal,7275.18,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,6588.48,0
46,Mujer,8,4.69,Otra,Primaria,3,Informal,10875.42,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,9855.23,0
48,Mujer,1,4.56,Español,Secundaria,16,Formal,50845.83,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,59296.32,0
42,Hombre,4,3.42,Español,Ninguno,16,Formal,6271.14,Rural,Alquilada,Adobe,0,1,1,0,1,Costa,6965.2,0
57,Hombre,3,0.28,Aymara,Secundaria,10,Informal,7014.33,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,5286.49,0
49,Mujer,6,4.29,Español,Primaria,12,Desempleado,7434.99,Rural,Propia,Madera/Esteras,0,1,1,0,1,Sierra,7521.45,1
68,Hombre,1,4.85,Español,Primaria,0,Formal,4162.26,Urbana,Alquilada,Adobe,1,1,1,0,0,Costa,4863.22,0
47,Hombre,3,0.55,Español,Secundaria,14,Informal,6820.68,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,6171.42,0
69,Hombre,2,1.57,Español,Secundaria,12,Informal,5199.4800000000005,Urbana,Propia,Adobe,0,1,1,0,1,Costa,5978.6,0
77,Mujer,10,3.51,Español,Secundaria,13,Informal,14121.689999999999,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,9981.32,0
19,Mujer,11,2.37,Español,Secundaria,20,Informal,7617.450000000001,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,8675.31,1
32,Hombre,2,3.68,Español,Superior,18,Informal,783.8399999999999,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,851.46,0
52,Hombre,9,3.46,Español,Secundaria,4,Informal,11503.289999999999,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,8323.7,0
79,Hombre,5,0.77,Quechua,Ninguno,0,Informal,10438.41,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,7687.84,0
30,Hombre,7,0.58,Español,Primaria,12,Desempleado,2220.39,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,2268.4,1
31,Hombre,8,1.05,Español,Primaria,7,Desempleado,2842.68,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,2901.17,1
68,Hombre,10,0.26,Español,Secundaria,16,Formal,14091.51,Urbana,Cedida,Madera/Esteras,1,1,1,1,1,Selva,14572.68,0
68,Hombre,1,1.03,Español,Ninguno,18,Informal,8769.45,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,10055.99,0
73,Hombre,10,3.15,Español,Primaria,17,Informal,14574.869999999999,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,11894.44,0
77,Mujer,10,0.27,Español,Secundaria,13,Desempleado,13365.57,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,13990.15,0
65,Mujer,7,2.68,Español,Primaria,0,Formal,2736.45,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,2716.49,1
32,Hombre,7,4.16,Español,Secundaria,5,Formal,6943.799999999999,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Sierra,6900.57,1
56,Hombre,1,0.53,Español,Ninguno,8,Informal,6662.25,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,6440.6,0
18,Hombre,6,1.75,Aymara,Secundaria,3,Informal,15130.26,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Selva,12150.94,0
39,Hombre,3,4.34,Quechua,Superior,16,Informal,10319.789999999999,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,8535.99,0
48,Hombre,1,4.2,Español,Primaria,11,Formal,2234.88,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,2487.31,1
49,Mujer,2,3.64,Otra,Secundaria,6,Formal,11717.31,Urbana,Alquilada,Adobe,0,1,0,0,1,Sierra,10189.2,0
28,Hombre,2,2.62,Español,Ninguno,9,Informal,9540.69,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Costa,8130.93,0
35,Mujer,7,1.26,Español,Primaria,12,Informal,4069.3500000000004,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,4198.06,0
40,Mujer,7,1.54,Español,Superior,0,Informal,1261.77,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1363.36,1
67,Hombre,6,4.64,Español,Primaria,15,Formal,8503.92,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,8997.95,0
56,Hombre,3,2.32,Español,Secundaria,16,Formal,9201.630000000001,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,8226.89,0
37,Hombre,3,4.02,Español,Secundaria,6,Informal,5094.15,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,3799.87,1
39,Mujer,3,1.22,Español,Primaria,12,Informal,3840.4500000000003,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,3078.55,0
43,Mujer,11,3.36,Español,Secundaria,11,Informal,4715.4,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Costa,4553.44,1
72,Hombre,11,3.1,Quechua,Secundaria,6,Formal,14751.96,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,12783.53,0
19,Hombre,6,0.84,Español,Primaria,17,Informal,9749.130000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,8420.48,0
75,Hombre,11,2.75,Español,Secundaria,0,Formal,3966.3599999999997,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,3208.1,1
38,Hombre,11,2.36,Español,Primaria,14,Formal,9110.34,Rural,Cedida,Adobe,1,1,0,1,1,Costa,10698.19,0
78,Hombre,1,0.17,Español,Primaria,20,Informal,11832.51,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,8669.43,0
30,Hombre,11,4.72,Otra,Primaria,0,Desempleado,12420.449999999999,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,11096.99,1
30,Hombre,4,0.72,Español,Secundaria,5,Formal,6422.37,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,4857.59,0
47,Hombre,10,0.13,Español,Primaria,19,Desempleado,18265.920000000002,Rural,Alquilada,Adobe,0,1,1,0,1,Costa,18970.81,0
69,Hombre,1,4.14,Español,Secundaria,19,Informal,20308.02,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Sierra,23815.92,0
28,Hombre,11,0.0,Español,Ninguno,17,Formal,4700.25,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,5444.57,0
59,Hombre,6,3.8,Español,Secundaria,14,Informal,2362.2,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Sierra,1785.54,1
57,Mujer,1,3.47,Español,Secundaria,15,Informal,4802.25,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,4466.52,1
65,Mujer,10,4.45,Español,Primaria,12,Formal,19282.77,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Selva,19934.16,0
51,Mujer,1,3.97,Otra,Secundaria,20,Informal,6030.24,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,5065.7,0
77,Hombre,7,3.44,Aymara,Secundaria,21,Formal,5244.54,Rural,Alquilada,Adobe,1,1,0,0,1,Costa,5228.08,0
59,Mujer,9,1.95,Español,Secundaria,13,Formal,1066.1100000000001,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,1092.64,1
43,Hombre,11,0.85,Quechua,Ninguno,18,Formal,1145.97,Urbana,Propia,Adobe,1,1,1,1,0,Selva,814.8,1
59,Mujer,6,4.77,Español,Primaria,18,Informal,5828.88,Urbana,Propia,Adobe,1,1,1,1,1,Costa,5018.31,0
53,Hombre,5,3.29,Español,Secundaria,0,Informal,14675.25,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,15926.67,0
23,Hombre,2,4.68,Quechua,Primaria,21,Formal,4209.66,Urbana,Alquilada,Adobe,0,1,1,0,0,Selva,3125.7,0
22,Hombre,9,2.24,Quechua,Secundaria,20,Informal,2971.3500000000004,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,3096.01,1
34,Mujer,3,1.09,Español,Secundaria,15,Informal,2934.09,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,2499.79,1
49,Hombre,11,1.36,Español,Ninguno,13,Informal,3398.04,Urbana,Propia,Adobe,1,0,0,1,1,Sierra,2532.96,1
77,Hombre,3,4.67,Español,Superior,12,Formal,7516.650000000001,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,6033.42,0
40,Hombre,5,2.54,Español,Superior,14,Informal,5577.8099999999995,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Selva,6489.55,1
24,Mujer,2,4.68,Español,Ninguno,1,Formal,14553.420000000002,Rural,Alquilada,Ladrillo/Cemento,1,1,0,1,0,Sierra,16338.06,0
31,Hombre,10,3.59,Quechua,Primaria,17,Informal,4870.11,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,5287.78,1
36,Hombre,1,2.68,Aymara,Primaria,1,Formal,4400.25,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,3853.51,1
75,Mujer,1,2.45,Otra,Primaria,18,Desempleado,5293.200000000001,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Selva,3974.69,0
34,Hombre,11,1.38,Español,Secundaria,20,Informal,3404.6400000000003,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Costa,3376.94,0
29,Mujer,6,1.75,Español,Superior,10,Informal,7977.93,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,5722.48,1
52,Hombre,8,0.22,Español,Ninguno,1,Formal,1907.94,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,1872.02,1
19,Hombre,6,1.94,Aymara,Secundaria,10,Informal,2712.84,Urbana,Alquilada,Madera/Esteras,1,1,0,0,1,Sierra,2611.9,0
25,Mujer,5,2.65,Español,Secundaria,8,Formal,3848.31,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,4024.4,0
53,Hombre,4,3.61,Español,Secundaria,17,Formal,5910.54,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Selva,6992.97,0
56,Hombre,11,0.71,Español,Ninguno,1,Formal,6112.38,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,4820.24,0
71,Hombre,8,0.65,Español,Secundaria,8,Formal,6373.14,Rural,Alquilada,Adobe,1,1,1,0,1,Selva,6907.82,0
54,Hombre,3,3.07,Aymara,Primaria,19,Informal,2197.3500000000004,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1794.4,1
52,Hombre,5,0.29,Español,Secundaria,17,Formal,8026.86,Urbana,Alquilada,Adobe,1,0,0,1,0,Sierra,5848.87,0
72,Hombre,8,0.49,Español,Primaria,20,Formal,2916.09,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,2172.68,0
72,Hombre,4,4.29,Quechua,Primaria,12,Informal,6212.280000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,5602.62,1
41,Mujer,10,2.53,Español,Secundaria,20,Informal,2173.86,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,2401.31,1
68,Hombre,2,4.61,Español,Primaria,21,Informal,889.5,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Selva,781.26,1
70,Hombre,3,0.57,Español,Ninguno,21,Informal,2625.69,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,2665.25,0
62,Hombre,1,4.58,Español,Primaria,5,Informal,12093.03,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,12128.82,0
61,Mujer,6,2.07,Quechua,Ninguno,7,Formal,12415.23,Rural,Cedida,Madera/Esteras,1,0,1,0,0,Costa,12997.35,0
64,Mujer,8,4.31,Español,Secundaria,14,Informal,13953.09,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,14009.31,0
32,Mujer,2,3.47,Español,Primaria,21,Informal,37627.32,Rural,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Selva,39057.95,0
79,Hombre,2,0.32,Español,Superior,14,Formal,10503.960000000001,Rural,Propia,Ladrillo/Cemento,1,0,0,0,0,Selva,11539.89,0
21,Mujer,5,0.67,Quechua,Secundaria,18,Informal,5334.18,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,6005.88,0
36,Hombre,4,3.24,Español,Secundaria,15,Informal,2054.37,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,1951.07,0
57,Hombre,9,3.6,Español,Superior,8,Informal,2963.91,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,2645.13,1
54,Hombre,7,1.25,Español,Secundaria,18,Informal,3481.38,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,3105.2,1
64,Hombre,8,3.68,Español,Primaria,5,Formal,2901.5099999999998,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,2796.73,1
64,Hombre,4,4.83,Quechua,Superior,1,Informal,941.58,Urbana,Propia,Adobe,1,1,1,0,0,Costa,940.11,1
53,Mujer,4,3.51,Español,Primaria,0,Desempleado,11954.34,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,11086.9,1
69,Mujer,11,0.86,Español,Primaria,2,Formal,2030.1000000000001,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,1681.69,1
54,Mujer,11,4.96,Español,Ninguno,1,Informal,5964.72,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,5387.68,1
55,Hombre,6,1.39,Español,Secundaria,17,Informal,9870.45,Rural,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Costa,9642.11,0
71,Mujer,3,1.65,Español,Primaria,3,Informal,7361.88,Urbana,Propia,Adobe,0,0,1,1,1,Costa,7225.51,1
25,Hombre,7,3.82,Español,Superior,13,Informal,3589.68,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,3072.51,0
77,Hombre,1,3.83,Español,Secundaria,10,Informal,5518.11,Rural,Propia,Adobe,1,0,1,0,1,Costa,5841.99,1
22,Hombre,3,3.93,Español,Secundaria,4,Informal,2457.2400000000002,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,2229.14,1
51,Hombre,10,4.25,Español,Primaria,2,Formal,5320.5,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Costa,4730.6,0
46,Hombre,5,1.16,Español,Ninguno,13,Formal,2585.07,Urbana,Propia,Adobe,0,0,1,0,1,Sierra,1998.49,1
43,Mujer,3,1.81,Español,Secundaria,18,Informal,3122.5499999999997,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,3008.92,1
76,Hombre,9,2.19,Español,Primaria,2,Desempleado,9796.8,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,10246.99,0
33,Hombre,1,4.21,Español,Primaria,19,Formal,16741.65,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,20026.71,0
69,Mujer,2,2.9,Español,Primaria,2,Informal,6341.88,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,4462.16,1
76,Hombre,6,3.27,Español,Secundaria,18,Informal,4793.88,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,4950.23,0
46,Hombre,7,3.37,Español,Secundaria,18,Formal,1982.37,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,2325.11,1
21,Hombre,7,2.89,Español,Ninguno,18,Formal,27861.449999999997,Urbana,Propia,Adobe,1,1,0,1,0,Sierra,30753.79,0
45,Mujer,11,3.26,Español,Secundaria,5,Informal,6456.210000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,6984.85,0
69,Hombre,5,4.92,Español,Secundaria,2,Formal,5195.88,Urbana,Cedida,Madera/Esteras,0,1,1,1,1,Sierra,6218.99,1
19,Hombre,4,2.97,Español,Ninguno,7,Informal,8839.74,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,6308.43,0
51,Hombre,10,3.06,Quechua,Ninguno,5,Formal,1769.37,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Sierra,2038.65,1
43,Hombre,1,0.67,Español,Primaria,0,Informal,1857.54,Urbana,Propia,Madera/Esteras,0,0,1,1,1,Sierra,1679.15,1
37,Hombre,6,2.68,Español,Secundaria,17,Formal,6554.49,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,5774.11,0
37,Hombre,3,1.15,Español,Secundaria,11,Informal,4834.53,Rural,Propia,Adobe,1,0,1,1,0,Costa,4139.28,1
74,Mujer,5,3.08,Español,Ninguno,13,Formal,11563.56,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,11975.82,0
78,Hombre,8,4.32,Español,Secundaria,9,Formal,3822.1499999999996,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,3467.82,1
23,Hombre,9,3.74,Español,Primaria,11,Formal,6861.960000000001,Rural,Propia,Ladrillo/Cemento,0,1,1,1,0,Sierra,7744.2,1
22,Hombre,4,0.47,Español,Ninguno,5,Informal,4662.21,Urbana,Propia,Adobe,1,0,1,1,1,Costa,4161.18,1
22,Mujer,7,3.24,Español,Secundaria,6,Formal,19935.27,Urbana,Cedida,Ladrillo/Cemento,1,0,0,0,0,Sierra,17099.88,0
30,Mujer,2,0.14,Español,Primaria,20,Informal,1135.71,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,1177.23,1
45,Hombre,5,3.0,Español,Secundaria,3,Informal,3756.96,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,4229.15,1
24,Hombre,6,4.12,Español,Primaria,8,Formal,24846.870000000003,Urbana,Propia,Adobe,1,1,1,1,0,Sierra,18580.72,0
47,Mujer,3,3.27,Español,Primaria,17,Informal,5292.66,Urbana,Propia,Adobe,0,1,1,1,1,Sierra,4985.12,1
