EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
19,Mujer,6,2.33,Español,Primaria,12,Formal,3469.29,2950.99,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
52,Mujer,5,2.32,Español,Ninguno,11,Informal,17711.79,14579.2,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Sierra,1
71,Hombre,8,2.11,Español,Secundaria,16,Formal,3489.66,2850.79,Rural,Propia,Madera/Esteras,1,0,1,0,1,Costa,0
37,Hombre,5,2.63,Español,Secundaria,8,Formal,12842.189999999999,10108.41,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Selva,0
77,Hombre,6,1.1,Español,Primaria,17,Informal,7845.0,7431.41,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
57,Hombre,4,1.86,Español,Secundaria,3,Informal,3128.1000000000004,3567.13,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,0
24,Mujer,2,0.08,Español,Superior,19,Informal,2523.45,3008.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
41,Hombre,2,1.04,Español,Secundaria,20,Formal,14131.86,16033.9,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
61,Mujer,4,1.31,Quechua,Superior,18,Informal,6882.299999999999,7628.37,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
62,Hombre,8,0.86,Quechua,Secundaria,18,Informal,6682.650000000001,6167.63,Urbana,Propia,Adobe,1,0,1,0,0,Costa,0
76,Hombre,5,1.24,Español,Superior,21,Informal,17931.18,21285.8,Urbana,Propia,Adobe,1,0,0,0,1,Selva,0
42,Hombre,7,2.95,Español,Ninguno,0,Informal,4258.5599999999995,4186.79,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1
70,Mujer,8,2.92,Quechua,Secundaria,5,Informal,11371.619999999999,13315.82,Urbana,Alquilada,Adobe,0,1,1,0,0,Costa,0
45,Mujer,3,1.63,Quechua,Primaria,9,Informal,2763.18,2094.05,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
67,Hombre,8,1.66,Español,Primaria,4,Informal,4814.04,4910.49,Rural,Alquilada,Madera/Esteras,0,1,1,0,0,Selva,1
40,Hombre,9,0.02,Español,Primaria,14,Formal,3327.3599999999997,3866.35,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Sierra,0
28,Hombre,2,0.06,Español,Primaria,15,Formal,5435.700000000001,6264.2,Urbana,Propia,Adobe,1,0,0,0,0,Sierra,1
46,Hombre,6,2.06,Español,Primaria,10,Informal,10459.56,7487.44,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
43,Hombre,2,1.72,Quechua,Primaria,21,Informal,7603.98,6699.33,Urbana,Propia,Adobe,1,0,1,0,0,Costa,1
45,Mujer,5,0.65,Aymara,Secundaria,8,Desempleado,2628.39,3115.31,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
25,Hombre,1,2.92,Español,Superior,19,Informal,3642.4500000000003,3581.45,Urbana,Propia,Adobe,0,1,1,1,1,Sierra,0
79,Hombre,7,2.02,Español,Ninguno,1,Informal,8257.14,6061.11,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
57,Hombre,5,0.86,Español,Secundaria,14,Informal,15401.28,15209.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
22,Hombre,2,0.05,Español,Primaria,10,Informal,4124.16,3674.31,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
59,Mujer,3,2.25,Español,Secundaria,0,Informal,3607.9800000000005,2595.25,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
25,Hombre,6,2.32,Español,Primaria,9,Informal,78515.4,85715.17,Rural,Propia,Adobe,0,1,1,1,1,Costa,0
41,Hombre,9,0.31,Español,Primaria,0,Informal,3526.2300000000005,2686.59,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
52,Mujer,7,2.32,Español,Primaria,5,Desempleado,1323.3000000000002,1282.84,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
79,Hombre,9,0.35,Español,Secundaria,2,Informal,8014.02,9184.59,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
77,Hombre,9,1.29,Español,Superior,9,Informal,782.04,786.3,Urbana,Propia,Adobe,0,1,1,1,0,Sierra,1
20,Hombre,6,1.54,Quechua,Primaria,3,Informal,17830.829999999998,14207.99,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,1
53,Hombre,2,0.34,Español,Primaria,5,Formal,10779.599999999999,10275.43,Urbana,Alquilada,Adobe,1,1,1,1,0,Sierra,0
65,Mujer,3,1.32,Español,Secundaria,0,Formal,923.0699999999999,832.82,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
73,Hombre,8,2.05,Español,Primaria,0,Informal,9315.0,7796.34,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
57,Hombre,6,0.14,Quechua,Superior,7,Informal,25655.399999999998,23886.55,Urbana,Alquilada,Ladrillo/Cemento,1,0,0,1,1,Sierra,1
68,Hombre,1,1.71,Español,Secundaria,4,Informal,14883.39,10536.69,Rural,Alquilada,Adobe,1,1,1,0,1,Costa,0
35,Hombre,8,1.36,Español,Superior,12,Informal,12810.119999999999,10274.66,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,0
55,Mujer,1,0.87,Español,Superior,1,Informal,9227.61,9006.83,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,0
39,Hombre,4,2.21,Español,Secundaria,10,Formal,4361.25,4961.16,Rural,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,1
29,Hombre,4,0.79,Español,Primaria,16,Informal,33591.33,27945.49,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
42,Mujer,1,1.15,Quechua,Primaria,1,Formal,4680.39,4959.28,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
28,Hombre,6,1.77,Español,Primaria,9,Formal,9745.14,8853.36,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,0
48,Mujer,5,0.5,Español,Primaria,15,Informal,3908.04,2768.15,Rural,Propia,Adobe,1,0,1,0,1,Sierra,1
66,Hombre,8,1.98,Español,Primaria,10,Informal,10201.41,9618.0,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Costa,1
18,Hombre,3,1.53,Español,Secundaria,19,Informal,7576.68,7132.73,Urbana,Cedida,Adobe,1,1,1,1,1,Sierra,0
27,Hombre,5,0.59,Español,Primaria,6,Desempleado,39624.840000000004,36505.71,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
39,Hombre,5,2.42,Español,Superior,6,Formal,20288.1,22985.76,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,0
37,Hombre,5,0.52,Quechua,Ninguno,2,Formal,15237.84,16563.6,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
42,Hombre,7,2.26,Español,Primaria,17,Formal,13980.810000000001,14341.93,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
78,Hombre,7,2.5,Español,Primaria,11,Informal,9353.400000000001,9217.38,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
21,Hombre,5,0.69,Español,Superior,18,Informal,3782.37,3801.99,Rural,Cedida,Adobe,1,1,1,0,1,Sierra,0
34,Hombre,8,0.24,Español,Superior,13,Informal,6523.89,5510.37,Rural,Alquilada,Madera/Esteras,1,1,1,1,1,Costa,0
75,Hombre,7,0.93,Español,Primaria,12,Informal,3417.87,2809.28,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
46,Mujer,4,0.14,Español,Primaria,13,Informal,25519.92,19517.8,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
74,Hombre,9,2.37,Español,Superior,0,Informal,11468.76,9363.35,Urbana,Cedida,Adobe,1,1,0,1,1,Selva,1
42,Hombre,7,0.51,Español,Secundaria,14,Desempleado,2246.43,1904.36,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
35,Mujer,7,2.31,Español,Superior,8,Formal,9588.09,9244.94,Urbana,Cedida,Ladrillo/Cemento,0,1,0,0,1,Selva,0
43,Hombre,8,1.02,Español,Ninguno,9,Informal,3287.13,3530.7,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Costa,0
79,Hombre,1,1.51,Español,Primaria,9,Formal,11497.23,13737.86,Rural,Propia,Madera/Esteras,0,1,1,0,1,Costa,1
66,Hombre,5,2.06,Español,Ninguno,6,Informal,10729.95,10975.05,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
29,Hombre,1,0.59,Español,Secundaria,3,Informal,25015.5,20881.8,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Sierra,0
52,Hombre,8,0.72,Aymara,Primaria,0,Informal,8450.19,9493.57,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
19,Hombre,1,2.15,Español,Secundaria,16,Informal,567.6899999999999,663.35,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,1
40,Hombre,5,1.84,Aymara,Primaria,0,Informal,8896.23,8540.37,Rural,Cedida,Ladrillo/Cemento,1,0,1,0,1,Selva,1
69,Mujer,6,1.29,Español,Primaria,11,Informal,4867.74,4453.89,Rural,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,1
18,Mujer,2,2.76,Español,Primaria,15,Informal,6350.099999999999,4447.96,Rural,Alquilada,Madera/Esteras,1,1,1,1,1,Costa,1
40,Hombre,3,2.37,Español,Primaria,18,Informal,6249.99,5179.61,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
60,Mujer,8,1.63,Quechua,Secundaria,2,Informal,2223.7200000000003,1760.19,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,0
50,Hombre,6,1.66,Español,Ninguno,5,Informal,2649.8999999999996,2313.75,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,1
35,Hombre,3,2.43,Español,Primaria,0,Informal,6515.37,6374.05,Urbana,Alquilada,Adobe,0,1,1,0,0,Selva,1
55,Hombre,4,0.42,Español,Superior,0,Formal,3580.0199999999995,3001.59,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
33,Hombre,1,2.18,Español,Primaria,17,Formal,896.4000000000001,798.4,Rural,Cedida,Adobe,1,1,0,0,0,Selva,1
53,Hombre,2,1.13,Español,Secundaria,7,Formal,7957.74,7978.4,Urbana,Cedida,Madera/Esteras,1,0,1,1,1,Selva,0
76,Mujer,1,0.44,Español,Secundaria,6,Informal,21152.699999999997,24539.49,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
62,Mujer,9,0.59,Español,Secundaria,21,Desempleado,11048.01,9857.68,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
39,Hombre,5,0.95,Quechua,Secundaria,16,Informal,2190.21,2260.0,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
77,Mujer,4,1.36,Español,Secundaria,20,Informal,7235.099999999999,7249.27,Urbana,Cedida,Adobe,1,0,1,0,1,Costa,0
22,Hombre,9,0.11,Español,Ninguno,11,Formal,11842.05,11074.4,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
24,Hombre,3,0.3,Español,Primaria,15,Informal,1655.8200000000002,1874.01,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
34,Hombre,5,2.82,Español,Secundaria,2,Informal,5341.35,5300.73,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,0
42,Hombre,7,0.78,Español,Superior,8,Informal,6765.0,6671.88,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
19,Hombre,1,2.51,Español,Secundaria,2,Informal,2072.7,2244.67,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
73,Mujer,5,0.36,Español,Ninguno,5,Informal,8395.650000000001,9012.53,Rural,Propia,Adobe,1,1,0,0,1,Costa,1
71,Hombre,7,1.27,Español,Secundaria,6,Informal,3543.7799999999997,3984.69,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,0,Sierra,1
60,Hombre,1,2.51,Español,Secundaria,10,Desempleado,27676.949999999997,20911.1,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Sierra,1
77,Mujer,1,2.88,Español,Secundaria,5,Informal,4716.87,5566.72,Urbana,Propia,Adobe,1,0,0,0,1,Selva,0
64,Mujer,4,0.22,Español,Ninguno,20,Informal,5278.7699999999995,3763.07,Urbana,Propia,Adobe,0,1,1,0,0,Costa,1
62,Hombre,5,2.03,Español,Primaria,8,Informal,19491.449999999997,21203.06,Rural,Propia,Madera/Esteras,1,0,1,0,1,Selva,1
42,Hombre,6,1.7,Español,Secundaria,1,Formal,5307.12,4400.51,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
49,Hombre,4,1.98,Quechua,Secundaria,0,Formal,9142.349999999999,9011.91,Urbana,Propia,Adobe,1,0,1,1,0,Costa,0
30,Hombre,8,2.61,Español,Primaria,3,Formal,10686.84,9508.91,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Selva,1
19,Hombre,8,0.2,Español,Superior,17,Formal,633.24,482.97,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
59,Hombre,7,2.69,Quechua,Superior,7,Informal,6134.13,7356.59,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
65,Hombre,2,2.69,Español,Secundaria,17,Desempleado,1608.27,1569.68,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
42,Hombre,4,0.15,Español,Primaria,14,Desempleado,8515.619999999999,7471.07,Rural,Alquilada,Ladrillo/Cemento,0,0,1,1,1,Sierra,1
38,Hombre,8,0.85,Español,Secundaria,18,Desempleado,4485.36,4255.32,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
68,Hombre,6,2.99,Español,Superior,13,Formal,13315.800000000001,14171.94,Urbana,Alquilada,Adobe,1,1,1,0,0,Costa,0
43,Mujer,4,2.73,Español,Superior,12,Formal,4017.24,3661.92,Rural,Propia,Ladrillo/Cemento,0,1,0,0,0,Costa,0
51,Mujer,2,1.76,Español,Primaria,11,Informal,2957.13,3294.75,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
59,Mujer,4,0.82,Español,Secundaria,9,Informal,6295.74,4793.45,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
69,Hombre,4,1.76,Español,Ninguno,9,Formal,2279.34,1751.22,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
66,Hombre,9,1.11,Quechua,Secundaria,1,Informal,4196.82,3156.43,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Costa,0
21,Mujer,9,1.45,Español,Primaria,2,Formal,4051.6499999999996,4275.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
51,Hombre,3,1.08,Quechua,Primaria,8,Desempleado,10417.14,12069.6,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
38,Hombre,4,2.95,Español,Secundaria,6,Informal,9103.56,7722.23,Rural,Cedida,Adobe,1,1,1,0,1,Costa,1
47,Mujer,4,2.3,Español,Primaria,16,Informal,12464.79,11873.81,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,0
70,Hombre,9,3.0,Español,Primaria,16,Informal,4950.72,5557.54,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,1
24,Hombre,4,1.28,Español,Ninguno,7,Informal,1390.8600000000001,1547.29,Rural,Cedida,Ladrillo/Cemento,1,1,1,1,0,Costa,1
36,Hombre,2,1.62,Quechua,Superior,10,Informal,10480.619999999999,11398.0,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
57,Hombre,1,2.34,Español,Primaria,6,Formal,5691.9,6021.79,Urbana,Propia,Adobe,0,1,1,0,0,Sierra,0
24,Hombre,1,0.64,Quechua,Primaria,2,Formal,10232.039999999999,11928.69,Urbana,Propia,Adobe,1,0,1,0,1,Costa,1
29,Hombre,4,1.97,Español,Primaria,9,Informal,32752.620000000003,25106.78,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
26,Hombre,5,2.3,Español,Secundaria,11,Informal,2817.6000000000004,2243.6,Urbana,Propia,Madera/Esteras,0,1,1,1,0,Sierra,0
75,Hombre,7,0.98,Español,Superior,13,Informal,12316.380000000001,13958.33,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
22,Hombre,9,2.4,Español,Secundaria,6,Informal,15004.77,15140.46,Rural,Propia,Adobe,1,1,1,0,1,Costa,0
78,Hombre,1,2.86,Español,Primaria,21,Formal,3231.33,3442.17,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
45,Hombre,3,0.4,Español,Superior,18,Informal,9053.67,7090.94,Rural,Propia,Ladrillo/Cemento,1,0,0,0,1,Costa,0
41,Hombre,6,1.7,Español,Superior,2,Informal,6652.74,7343.86,Rural,Propia,Adobe,1,0,1,0,1,Sierra,0
56,Hombre,6,2.28,Español,Superior,4,Formal,4646.79,5016.3,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Costa,0
41,Hombre,1,0.05,Quechua,Primaria,12,Informal,6127.41,6304.55,Urbana,Propia,Adobe,1,0,1,1,0,Costa,1
72,Hombre,7,1.26,Español,Primaria,21,Formal,8004.780000000001,7477.22,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
50,Hombre,4,0.0,Español,Superior,4,Informal,8403.75,6324.36,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
60,Mujer,9,2.53,Español,Primaria,3,Formal,17947.59,20840.67,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
65,Hombre,9,2.57,Español,Superior,16,Formal,14856.449999999999,11805.24,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
42,Hombre,2,0.58,Español,Primaria,9,Informal,5804.13,4196.23,Rural,Alquilada,Madera/Esteras,1,0,1,0,1,Costa,0
76,Hombre,1,1.29,Español,Primaria,5,Formal,8294.73,6896.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
20,Hombre,9,0.97,Español,Superior,10,Informal,2464.11,2416.57,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
77,Hombre,8,1.2,Español,Primaria,17,Informal,10130.25,7418.26,Rural,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Selva,0
69,Hombre,9,2.23,Español,Secundaria,3,Informal,8493.51,9064.93,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
71,Mujer,1,1.68,Español,Secundaria,3,Informal,10386.51,9035.02,Rural,Propia,Ladrillo/Cemento,0,1,0,1,1,Sierra,0
26,Mujer,2,0.65,Quechua,Secundaria,16,Informal,12673.949999999999,13617.86,Rural,Propia,Adobe,1,1,1,0,1,Selva,0
72,Hombre,4,2.21,Español,Secundaria,16,Informal,4393.47,5072.36,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
36,Hombre,8,0.76,Quechua,Secundaria,13,Formal,1437.24,1053.06,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
40,Hombre,9,2.65,Español,Secundaria,7,Informal,3145.7699999999995,3235.58,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
33,Hombre,9,2.42,Español,Primaria,1,Formal,8699.73,8462.21,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
41,Mujer,9,1.65,Español,Secundaria,14,Formal,3769.2000000000003,2658.49,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
43,Hombre,6,0.36,Español,Secundaria,12,Formal,4863.12,4584.89,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
34,Mujer,7,2.33,Español,Secundaria,0,Formal,5223.8099999999995,4989.77,Urbana,Alquilada,Adobe,0,1,1,0,1,Sierra,0
30,Hombre,8,1.1,Español,Primaria,0,Formal,8900.73,7496.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
44,Hombre,7,1.37,Español,Primaria,1,Informal,2887.62,3006.12,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,1,Costa,0
68,Mujer,9,0.88,Español,Primaria,5,Formal,15870.329999999998,15337.16,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
57,Hombre,6,2.51,Español,Secundaria,10,Desempleado,4780.59,4246.16,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Selva,0
42,Hombre,5,2.86,Quechua,Primaria,14,Formal,3929.82,4449.76,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
60,Hombre,4,1.25,Español,Superior,12,Formal,3736.9800000000005,2887.27,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Costa,1
34,Mujer,2,1.99,Español,Superior,9,Informal,5333.16,5747.69,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
71,Hombre,1,2.31,Español,Secundaria,21,Informal,34446.090000000004,37596.65,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
76,Hombre,8,0.42,Español,Primaria,3,Formal,3575.5499999999997,3162.9,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
57,Hombre,3,2.96,Español,Secundaria,4,Informal,19988.31,16979.24,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
43,Hombre,4,1.65,Español,Secundaria,1,Formal,6082.200000000001,7228.87,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
49,Hombre,7,1.08,Quechua,Secundaria,21,Informal,4695.57,3952.27,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
32,Hombre,8,1.49,Español,Superior,11,Informal,13349.310000000001,13001.61,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,0
65,Mujer,3,0.78,Quechua,Secundaria,16,Formal,23968.02,25025.42,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
48,Mujer,6,1.73,Español,Superior,0,Formal,29918.04,31739.2,Rural,Propia,Ladrillo/Cemento,1,0,0,0,1,Sierra,0
43,Hombre,1,0.51,Español,Superior,7,Formal,21275.46,16664.52,Urbana,Propia,Adobe,1,1,1,1,0,Costa,0
40,Hombre,5,1.59,Español,Primaria,10,Informal,22074.6,24962.28,Urbana,Cedida,Adobe,1,0,1,0,1,Sierra,1
73,Hombre,2,1.29,Español,Secundaria,18,Desempleado,1794.09,1780.04,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
76,Hombre,4,2.9,Quechua,Primaria,18,Informal,3919.29,4062.82,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
34,Mujer,2,0.78,Español,Primaria,19,Formal,1907.8200000000002,2124.27,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
72,Hombre,8,0.52,Español,Superior,7,Informal,10517.16,11208.98,Urbana,Cedida,Madera/Esteras,0,1,1,1,0,Selva,1
24,Mujer,5,2.95,Español,Ninguno,19,Formal,1183.47,973.49,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
64,Hombre,8,1.46,Español,Ninguno,5,Desempleado,22075.079999999998,18955.49,Urbana,Propia,Adobe,1,0,1,1,0,Costa,1
51,Hombre,9,0.54,Español,Primaria,20,Informal,10004.22,9567.22,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
41,Mujer,1,0.0,Español,Primaria,9,Formal,10671.66,11960.86,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
65,Hombre,4,0.61,Español,Superior,6,Formal,5351.67,4595.62,Rural,Alquilada,Madera/Esteras,1,1,1,0,0,Costa,0
78,Mujer,7,2.03,Español,Ninguno,15,Formal,2837.04,2499.27,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
64,Hombre,1,2.72,Español,Secundaria,8,Informal,7989.780000000001,6979.12,Urbana,Propia,Adobe,1,1,1,0,1,Costa,1
42,Hombre,9,0.69,Español,Primaria,15,Informal,2843.88,2383.45,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,1
68,Mujer,2,0.33,Español,Superior,7,Informal,5233.59,6205.72,Urbana,Alquilada,Adobe,1,0,1,0,0,Selva,0
22,Hombre,2,1.82,Español,Primaria,20,Formal,20452.02,14458.54,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
22,Mujer,6,0.04,Español,Secundaria,1,Informal,8342.31,6908.53,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
65,Mujer,1,2.02,Español,Secundaria,3,Informal,2684.19,2819.78,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
22,Mujer,1,0.09,Español,Primaria,8,Informal,4004.2799999999997,4020.55,Urbana,Alquilada,Adobe,1,0,1,0,1,Costa,0
42,Hombre,4,2.43,Español,Secundaria,8,Desempleado,5589.42,5532.63,Urbana,Cedida,Adobe,1,1,1,0,1,Costa,0
77,Mujer,7,1.94,Español,Primaria,11,Informal,46713.600000000006,45141.39,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
20,Hombre,3,0.08,Español,Secundaria,5,Formal,1847.79,1713.02,Urbana,Propia,Adobe,1,1,1,0,1,Costa,1
28,Mujer,2,0.44,Español,Primaria,10,Informal,10912.619999999999,10398.93,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1
35,Hombre,6,0.24,Español,Primaria,12,Formal,12009.39,11774.13,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
39,Hombre,2,1.23,Español,Superior,16,Informal,12863.939999999999,14088.6,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
25,Mujer,5,1.36,Español,Secundaria,6,Informal,3716.3999999999996,2731.52,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
39,Hombre,5,2.53,Español,Secundaria,12,Formal,25225.56,21910.54,Rural,Propia,Adobe,1,1,1,0,1,Costa,0
76,Hombre,2,2.11,Quechua,Ninguno,3,Informal,4206.66,4689.31,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,1
41,Mujer,2,2.51,Español,Superior,0,Informal,8175.36,5920.26,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,0
19,Hombre,9,2.92,Español,Primaria,11,Informal,2739.27,3197.86,Urbana,Alquilada,Adobe,1,0,1,0,1,Costa,0
65,Hombre,3,1.64,Quechua,Superior,12,Formal,1262.04,991.48,Urbana,Propia,Adobe,1,0,1,0,0,Sierra,0
78,Mujer,3,2.78,Español,Secundaria,12,Informal,6825.12,6560.25,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
