"","p207_20","p208a_20","p104_20","p110a1_20","p1121_20","p1123_20","p1124_20","p1125_20","p1126_20","p1127_20","p1141_20","p1142_20","p1143_20","p1144_20","p1145_20","p301b_20","p301d_20","p306_20","p310_20","p314a_20","p314b1_1_20","p314b1_2_20","p314b1_6_20","p314b1_7_20","p314b1_8_20","p314b1_9_20","p501_20","p5561a_20","p5562a_20","p5563a_20","p5564a_20","p5565a_20","p5566a_20","p5567a_20","p5568a_20","p5569a_20","p558a1_20","p558a2_20","p558a3_20","p558a4_20","p558a5_20","p558e1_1_20","p558e1_2_20","p558e1_3_20","p558e1_6_20","p558e1_7_20","p558g1_20","p558g2_20","p558g3_20","p558g4_20","p558g5_20","ingmo2hd","p401h1_20","p401h2_20","p401h3_20","p401h4_20","p401h5_20","p401h6_20","p401_20","p4021_20","p4022_20","p4023_20","p4024_20","p4025_20","p4191_20","p4192_20","p4193_20","p4194_20","p4195_20","p4196_20","p4197_20","p4198_20","p101_20_2","p101_20_3","p101_20_4","p101_20_6","p102_20_2","p102_20_3","p102_20_5","p102_20_6","p102_20_7","p102_20_8","p102_20_9","p105a_20_2","p105a_20_3","p105a_20_4","p105a_20_5","p105a_20_6","p110_20_2","p110_20_3","p110_20_4","p110_20_5","p110_20_6","p110_20_7","p111a_20_2","p111a_20_3","p111a_20_4","p111a_20_5","p111a_20_6","p111a_20_7","p111a_20_9","p113a_20_2","p113a_20_3","p113a_20_5","p113a_20_6","p113a_20_7","dominio_20_","estrato_20_","p209_20_2","p209_20_3","p209_20_4","p209_20_5","p209_20_6","p300a_20_2","p300a_20_3","p300a_20_4","p300a_20_6","p300a_20_7","p300a_20_8","p300a_20_9","p300a_20_11","p300a_20_14","p300a_20_15","p301a_20_2","p301a_20_3","p301a_20_4","p301a_20_5","p301a_20_6","p301a_20_7","p301a_20_8","p301a_20_9","p301a_20_10","p301a_20_11","p301a_20_12","p401f_20_2","p401f_20_3","p558c_20_2","p558c_20_3","p558c_20_4","p558c_20_5","p558c_20_6","p558c_20_7","p558c_20_8","p558c_20_9"
"5724",1,56,3,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,1,2,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,7943,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5725",2,31,3,1,1,0,0,0,0,0,0,1,0,1,0,5,2,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,11540,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5726",1,25,3,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,1,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5727",2,21,3,1,1,0,0,0,0,0,0,1,0,1,0,3,2,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,13451,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5728",1,35,3,1,1,0,0,0,0,0,0,1,1,1,0,3,2,1,2,1,1,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,37334,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5729",2,33,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,49871,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5730",1,50,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,7782,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5731",1,27,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1915,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5732",1,26,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,7782,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5733",2,30,4,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,6993,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5734",2,37,3,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,8,0,1,2,1,2,2,2,2,2,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,7249,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5735",2,44,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,2837,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5736",2,26,3,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2251,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5737",2,22,3,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,9341,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5738",2,40,5,1,1,0,0,0,0,0,0,1,0,1,0,3,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,2831,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5739",1,23,5,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12575,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5740",1,54,3,1,1,0,0,0,0,0,0,1,0,0,0,4,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,10107,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5741",1,22,3,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6479,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5742",1,74,4,1,1,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,0,0,0,0,8,0,2,2,2,1,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,7813,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5743",2,73,4,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,385,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5744",1,59,6,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,4,0,7287,2,2,2,2,2,2,1,0,0,1,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5745",2,33,6,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,354,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5746",2,32,6,1,1,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,5465,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5747",2,64,3,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,8056,2,2,2,2,2,2,1,0,0,1,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5748",1,55,9,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,43218,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5749",1,55,3,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,14464,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5750",2,53,3,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,1,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,3606,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5751",2,35,1,1,1,0,0,0,0,0,0,1,0,1,0,5,1,2,2,1,0,0,0,0,8,0,2,2,1,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,5447,2,2,2,2,2,2,1,0,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5752",2,55,2,1,1,0,0,0,0,0,0,1,1,1,0,3,1,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,1518,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5753",1,30,2,1,1,0,0,0,0,0,0,1,1,1,0,4,2,1,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,2,2,2,2,2,1,0,0,1,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5754",1,53,5,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,4,0,53807,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5755",2,50,5,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,3,0,0,11178,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5756",1,21,5,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,607,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5757",2,19,5,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,2,2,2,2,2,1,1,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5758",1,62,6,1,1,0,0,0,0,0,1,1,1,1,0,7,2,2,2,1,0,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,74572,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5759",2,57,6,1,1,0,0,0,0,0,1,1,1,1,0,3,2,2,2,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5760",2,35,6,1,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,1,0,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,80872,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5761",1,30,6,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,1,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,41378,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"5762",1,82,3,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,2,1,2,2,2,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,42137,2,2,2,2,2,2,1,1,1,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5763",1,57,6,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5764",2,53,6,1,1,0,0,0,0,0,0,1,0,0,0,5,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5765",1,51,6,1,1,0,0,0,0,0,0,1,0,0,0,5,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,36081,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5766",1,29,6,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,1,0,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5767",1,18,6,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,2,1,1,0,0,0,8,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
