EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,TipoEmpleo,AreaResidencia,Region,AccesoAguaPotable,AccesoSaneamiento,Hacinamiento,PoseeActivos,TenenciaVivienda,MaterialParedes,AccesoElectricidad,AniosEstudioJefeHogar,IngresoMensualHogar,GastoMensualHogar,PobrezaMonetaria
75,Hombre,6,0.36,Español,Secundaria,Informal,Rural,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,7,1244.31,1473.37,1
73,Mujer,6,2.54,Español,Superior,Informal,Rural,Costa,0,1,1,1,Propia,Madera/Esteras,1,12,2676.63,2456.11,0
60,Hombre,8,0.39,Español,Primaria,Desempleado,Rural,Sierra,1,1,1,0,Cedida,Ladrillo/Cemento,1,1,497.92,494.79,1
24,Hombre,4,1.71,Español,Primaria,Informal,Rural,Selva,0,1,0,1,Propia,Ladrillo/Cemento,1,4,474.05,524.47,1
31,Hombre,7,2.49,Quechua,Primaria,Informal,Urbana,Sierra,1,0,1,0,Alquilada,Ladrillo/Cemento,1,2,1037.82,810.5,1
72,Mujer,6,2.0,Español,Secundaria,Informal,Urbana,Sierra,1,1,1,0,Propia,Ladrillo/Cemento,1,7,1435.9,1302.95,1
44,Hombre,1,0.59,Español,Primaria,Informal,Rural,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,5,932.52,1110.11,0
26,Hombre,3,2.0,Español,Primaria,Formal,Rural,Costa,0,1,0,1,Propia,Madera/Esteras,1,1,3124.31,3270.52,0
31,Hombre,8,1.61,Español,Secundaria,Informal,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,11,2450.52,2768.31,1
63,Mujer,5,0.99,Español,Ninguno,Informal,Rural,Selva,1,1,1,1,Propia,Adobe,1,0,388.98,287.06,1
36,Mujer,5,0.59,Español,Secundaria,Informal,Rural,Sierra,1,1,1,1,Cedida,Adobe,1,8,2042.55,2248.6,0
55,Hombre,3,1.1,Quechua,Primaria,Desempleado,Urbana,Sierra,1,1,1,0,Alquilada,Ladrillo/Cemento,1,2,945.33,969.87,1
27,Hombre,6,0.6,Otra,Primaria,Formal,Urbana,Selva,1,1,0,1,Propia,Madera/Esteras,1,3,2483.92,2689.01,0
49,Hombre,9,3.0,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,14,6135.47,6265.14,0
21,Hombre,9,1.26,Aymara,Primaria,Formal,Urbana,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,3,1234.75,1306.36,1
18,Hombre,5,0.3,Quechua,Primaria,Informal,Urbana,Costa,1,1,0,0,Propia,Madera/Esteras,1,1,1331.95,1314.56,1
79,Hombre,3,0.22,Español,Superior,Formal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,18,10370.08,11028.34,0
37,Hombre,2,1.06,Español,Primaria,Informal,Urbana,Sierra,1,0,0,0,Propia,Adobe,1,4,791.58,579.02,1
18,Hombre,9,0.03,Quechua,Secundaria,Informal,Urbana,Costa,1,0,0,1,Propia,Adobe,1,9,1930.46,2006.67,1
65,Hombre,4,0.05,Español,Primaria,Informal,Urbana,Sierra,1,1,1,0,Propia,Ladrillo/Cemento,1,3,1165.57,923.36,1
28,Hombre,2,2.6,Español,Superior,Formal,Urbana,Sierra,1,1,1,0,Propia,Ladrillo/Cemento,1,15,10903.73,12368.3,0
41,Hombre,8,2.33,Aymara,Secundaria,Informal,Rural,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,8,3900.55,3239.98,0
37,Hombre,5,0.86,Español,Primaria,Informal,Urbana,Selva,1,1,0,1,Alquilada,Ladrillo/Cemento,1,1,1584.52,1760.08,1
60,Mujer,7,0.93,Español,Superior,Informal,Urbana,Costa,1,1,0,1,Propia,Madera/Esteras,1,12,4208.52,3536.94,0
69,Hombre,2,1.08,Español,Superior,Informal,Urbana,Selva,1,1,0,1,Propia,Madera/Esteras,1,16,1675.71,1687.56,0
19,Mujer,6,0.88,Español,Primaria,Formal,Rural,Sierra,1,1,1,1,Propia,Madera/Esteras,0,3,2371.14,2737.7,1
47,Hombre,8,1.36,Español,Primaria,Informal,Rural,Sierra,1,1,1,1,Propia,Ladrillo/Cemento,1,5,955.43,795.1,1
31,Hombre,1,2.73,Español,Primaria,Informal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,5,1056.12,1104.18,0
73,Hombre,4,0.35,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,11,1833.31,1626.53,0
61,Hombre,5,2.25,Español,Superior,Informal,Urbana,Sierra,1,0,0,1,Propia,Madera/Esteras,1,15,6598.47,5309.22,0
48,Hombre,7,1.61,Español,Primaria,Formal,Urbana,Sierra,1,1,0,1,Alquilada,Ladrillo/Cemento,1,2,2618.95,2490.04,1
21,Hombre,7,2.07,Español,Secundaria,Informal,Urbana,Selva,1,1,1,0,Cedida,Ladrillo/Cemento,1,10,2139.01,2395.45,1
28,Hombre,8,2.31,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Propia,Adobe,1,11,1306.78,1505.95,1
46,Hombre,4,0.49,Quechua,Primaria,Informal,Rural,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,1,3,565.75,658.94,1
57,Hombre,4,2.3,Quechua,Superior,Informal,Urbana,Sierra,1,0,1,1,Alquilada,Ladrillo/Cemento,1,18,3122.56,2647.08,0
48,Hombre,6,0.05,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,7,1528.66,1244.43,1
73,Hombre,8,0.58,Español,Primaria,Informal,Rural,Sierra,1,0,1,0,Propia,Ladrillo/Cemento,1,3,792.13,575.1,1
26,Mujer,5,2.72,Español,Ninguno,Formal,Rural,Costa,1,1,1,1,Propia,Ladrillo/Cemento,1,0,1422.25,1062.23,1
34,Hombre,3,1.91,Español,Secundaria,Desempleado,Urbana,Costa,0,1,1,1,Propia,Adobe,1,8,1602.75,1205.02,0
38,Hombre,3,0.63,Español,Secundaria,Informal,Urbana,Sierra,0,1,0,1,Alquilada,Madera/Esteras,1,7,2105.54,1490.66,0
24,Hombre,2,2.8,Español,Superior,Formal,Urbana,Costa,1,0,1,1,Propia,Ladrillo/Cemento,1,17,17060.26,12698.48,0
76,Hombre,2,2.12,Español,Secundaria,Informal,Urbana,Selva,1,1,0,1,Propia,Adobe,1,7,1113.73,922.41,0
54,Hombre,5,0.2,Español,Superior,Formal,Rural,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,15,4404.89,3150.79,0
59,Hombre,1,0.4,Quechua,Primaria,Formal,Urbana,Sierra,0,1,1,1,Propia,Ladrillo/Cemento,1,2,2540.48,2718.78,0
46,Hombre,2,2.72,Español,Secundaria,Informal,Urbana,Costa,1,0,1,0,Alquilada,Adobe,1,8,3573.64,4063.87,0
41,Hombre,6,0.23,Español,Secundaria,Formal,Urbana,Costa,1,1,1,1,Propia,Madera/Esteras,1,10,5749.14,4097.69,0
28,Hombre,4,1.53,Español,Superior,Informal,Rural,Costa,0,1,0,1,Alquilada,Adobe,1,16,2064.09,1446.65,0
34,Hombre,4,0.28,Español,Superior,Informal,Urbana,Sierra,1,1,1,1,Alquilada,Adobe,1,19,4218.5,4854.5,0
79,Hombre,4,2.09,Español,Secundaria,Informal,Rural,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,9,3125.39,3281.21,0
75,Hombre,4,0.25,Español,Secundaria,Desempleado,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,11,1682.09,1490.54,0
32,Mujer,7,0.45,Español,Secundaria,Informal,Urbana,Costa,1,1,0,1,Propia,Madera/Esteras,1,11,3724.74,3188.61,0
25,Hombre,2,1.59,Español,Primaria,Formal,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,4,4140.18,3569.51,0
59,Hombre,6,1.2,Español,Ninguno,Formal,Urbana,Selva,1,1,1,0,Propia,Ladrillo/Cemento,1,0,2231.46,1804.48,1
26,Hombre,7,2.68,Español,Primaria,Informal,Urbana,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,1,2,734.15,844.04,1
54,Mujer,1,0.93,Español,Secundaria,Formal,Rural,Selva,1,0,1,1,Propia,Adobe,1,9,1536.41,1357.9,0
49,Mujer,4,2.21,Español,Ninguno,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,0,1537.69,1631.28,1
41,Hombre,2,0.7,Español,Primaria,Informal,Urbana,Costa,1,0,1,0,Alquilada,Ladrillo/Cemento,1,2,885.99,1010.39,0
51,Hombre,9,0.54,Español,Secundaria,Informal,Urbana,Sierra,1,1,1,0,Propia,Ladrillo/Cemento,1,9,4338.55,4791.14,0
50,Mujer,2,1.14,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Alquilada,Adobe,1,10,1692.47,1224.67,0
56,Mujer,6,0.9,Español,Secundaria,Informal,Urbana,Costa,0,1,0,1,Cedida,Ladrillo/Cemento,0,8,3256.06,3809.2,0
79,Hombre,1,2.9,Español,Secundaria,Formal,Rural,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,9,3027.39,2668.52,0
35,Hombre,1,0.35,Español,Ninguno,Informal,Rural,Sierra,0,0,0,0,Propia,Ladrillo/Cemento,1,0,389.26,381.33,1
42,Hombre,4,1.01,Aymara,Secundaria,Informal,Urbana,Costa,1,1,1,0,Propia,Adobe,1,10,1822.65,1950.73,0
68,Hombre,3,0.7,Español,Superior,Informal,Urbana,Costa,1,0,0,0,Propia,Adobe,1,20,5380.06,4759.39,0
50,Hombre,1,1.36,Español,Primaria,Formal,Rural,Sierra,1,0,0,1,Cedida,Ladrillo/Cemento,0,1,2049.94,1635.12,0
69,Hombre,8,0.57,Quechua,Primaria,Informal,Urbana,Selva,1,1,1,0,Propia,Ladrillo/Cemento,1,5,1371.54,1469.74,1
79,Mujer,4,2.14,Español,Secundaria,Formal,Urbana,Sierra,1,1,0,0,Propia,Adobe,1,11,3078.91,3048.59,0
57,Mujer,2,1.72,Español,Superior,Informal,Urbana,Costa,1,1,1,0,Propia,Ladrillo/Cemento,0,19,5283.82,5559.12,0
77,Hombre,6,0.47,Español,Primaria,Informal,Rural,Sierra,0,1,1,1,Propia,Ladrillo/Cemento,1,2,842.47,953.53,1
42,Hombre,7,0.12,Español,Superior,Desempleado,Urbana,Sierra,0,1,0,1,Propia,Madera/Esteras,1,16,1315.71,934.87,1
24,Hombre,8,1.76,Español,Superior,Informal,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,16,2194.92,1869.25,1
65,Hombre,9,2.63,Español,Superior,Informal,Urbana,Costa,0,1,0,1,Alquilada,Ladrillo/Cemento,1,12,1259.21,1403.95,1
55,Hombre,6,2.56,Español,Primaria,Informal,Rural,Costa,1,1,1,0,Propia,Ladrillo/Cemento,1,2,1915.4,1943.82,1
19,Hombre,3,0.1,Español,Ninguno,Formal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,0,2462.96,2915.59,0
79,Hombre,7,0.0,Español,Superior,Informal,Urbana,Selva,1,1,0,0,Alquilada,Ladrillo/Cemento,1,12,1085.03,1031.88,1
65,Hombre,3,0.49,Español,Secundaria,Desempleado,Rural,Costa,0,1,1,1,Propia,Ladrillo/Cemento,1,9,772.9,882.5,1
64,Mujer,5,0.74,Español,Secundaria,Informal,Urbana,Selva,0,1,0,0,Alquilada,Adobe,1,11,1382.34,1177.91,1
60,Hombre,2,0.49,Español,Secundaria,Informal,Urbana,Selva,0,0,1,1,Propia,Ladrillo/Cemento,0,7,819.77,807.76,0
38,Hombre,4,2.04,Español,Primaria,Informal,Urbana,Sierra,0,1,1,1,Propia,Adobe,1,3,1745.57,1944.9,0
21,Mujer,2,1.86,Español,Superior,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Adobe,0,13,1979.66,1685.62,0
43,Hombre,4,1.11,Español,Ninguno,Formal,Urbana,Selva,1,1,0,0,Cedida,Ladrillo/Cemento,1,0,2774.22,2357.19,0
79,Mujer,9,2.58,Español,Secundaria,Informal,Urbana,Sierra,1,0,0,0,Propia,Ladrillo/Cemento,1,10,2301.52,2556.9,1
65,Mujer,7,0.75,Español,Primaria,Desempleado,Urbana,Selva,0,0,1,1,Propia,Adobe,1,3,1049.45,1001.13,1
40,Hombre,3,1.84,Español,Secundaria,Informal,Urbana,Selva,1,1,1,1,Alquilada,Adobe,1,8,1124.65,1272.05,1
37,Hombre,5,0.99,Español,Superior,Formal,Rural,Sierra,1,0,1,0,Propia,Adobe,1,18,5940.51,4835.95,0
40,Hombre,4,1.95,Español,Superior,Desempleado,Rural,Selva,1,1,0,1,Propia,Ladrillo/Cemento,0,15,1029.49,926.66,1
34,Hombre,7,0.75,Español,Secundaria,Formal,Urbana,Costa,0,1,1,0,Propia,Ladrillo/Cemento,1,8,3595.41,3217.75,0
31,Mujer,3,0.18,Español,Secundaria,Informal,Urbana,Costa,0,0,0,0,Propia,Adobe,1,10,1897.42,1550.97,0
44,Hombre,8,2.76,Español,Superior,Formal,Rural,Selva,0,1,0,1,Cedida,Ladrillo/Cemento,1,13,4481.81,5331.71,0
56,Mujer,6,2.89,Español,Ninguno,Formal,Rural,Costa,1,1,0,1,Propia,Adobe,1,0,2513.44,2581.9,0
30,Hombre,2,1.58,Quechua,Superior,Informal,Urbana,Costa,1,1,0,0,Propia,Adobe,1,15,8183.02,9484.0,0
47,Mujer,9,2.39,Español,Superior,Formal,Rural,Costa,0,1,0,0,Alquilada,Ladrillo/Cemento,1,20,5446.92,4636.46,0
37,Hombre,8,2.39,Quechua,Superior,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,0,18,3861.82,2824.57,0
36,Mujer,1,2.41,Español,Primaria,Desempleado,Urbana,Selva,1,0,1,1,Propia,Ladrillo/Cemento,1,3,617.9,697.6,0
41,Hombre,6,1.68,Español,Ninguno,Informal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,0,766.52,799.68,1
76,Hombre,4,1.65,Español,Primaria,Informal,Urbana,Costa,0,1,0,1,Alquilada,Ladrillo/Cemento,1,1,2682.22,2415.95,0
65,Mujer,4,2.08,Español,Primaria,Formal,Urbana,Costa,0,1,1,1,Propia,Adobe,1,2,6160.23,6856.76,0
42,Hombre,7,2.86,Español,Ninguno,Formal,Rural,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,0,1303.17,1397.72,1
44,Mujer,4,1.13,Español,Primaria,Informal,Urbana,Selva,1,1,1,1,Cedida,Ladrillo/Cemento,1,5,517.62,550.06,1
25,Hombre,4,1.19,Español,Ninguno,Informal,Urbana,Sierra,0,1,0,1,Propia,Adobe,1,0,1647.07,1584.66,0
68,Mujer,2,1.75,Español,Secundaria,Formal,Rural,Costa,0,0,1,1,Propia,Ladrillo/Cemento,1,9,3095.18,3113.09,0
76,Mujer,9,0.55,Español,Secundaria,Formal,Urbana,Costa,1,1,0,1,Alquilada,Madera/Esteras,0,10,3785.21,4115.87,0
33,Hombre,8,2.71,Español,Secundaria,Informal,Urbana,Selva,0,1,1,0,Propia,Ladrillo/Cemento,1,11,1122.91,938.34,1
33,Hombre,4,1.65,Español,Secundaria,Informal,Urbana,Selva,1,1,0,0,Propia,Ladrillo/Cemento,0,11,5388.51,6283.62,0
71,Hombre,4,2.55,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,15,2480.42,2406.71,0
25,Hombre,9,1.23,Español,Primaria,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,3,2125.01,1835.68,1
78,Hombre,2,2.0,Español,Superior,Informal,Urbana,Sierra,1,1,1,1,Propia,Ladrillo/Cemento,1,15,3767.69,2757.82,0
45,Hombre,9,1.62,Quechua,Secundaria,Formal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,7,4535.46,4862.64,0
53,Hombre,8,2.01,Español,Primaria,Informal,Urbana,Costa,0,1,0,0,Propia,Ladrillo/Cemento,1,4,2144.38,2240.86,1
58,Hombre,2,1.62,Español,Superior,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Adobe,1,21,4564.08,5046.19,0
49,Hombre,1,1.17,Español,Primaria,Informal,Urbana,Costa,1,0,1,0,Alquilada,Madera/Esteras,1,1,2569.23,2848.95,0
72,Hombre,9,0.67,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Cedida,Adobe,0,14,2271.71,1847.79,1
53,Hombre,7,2.59,Español,Ninguno,Desempleado,Rural,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,0,493.68,557.01,1
36,Hombre,5,0.49,Español,Superior,Informal,Rural,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,13,6488.86,6566.92,0
74,Hombre,3,0.09,Español,Primaria,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,4,2677.63,2234.52,0
48,Hombre,3,2.52,Español,Primaria,Informal,Rural,Sierra,1,0,0,0,Propia,Ladrillo/Cemento,1,2,905.04,854.46,1
44,Hombre,5,1.9,Quechua,Primaria,Formal,Urbana,Costa,0,1,0,0,Cedida,Madera/Esteras,1,5,6691.24,4970.02,0
30,Mujer,7,2.58,Español,Secundaria,Formal,Urbana,Sierra,0,1,1,1,Propia,Ladrillo/Cemento,1,10,3165.85,3439.49,0
71,Hombre,6,0.71,Español,Ninguno,Formal,Urbana,Sierra,0,1,0,1,Alquilada,Ladrillo/Cemento,1,0,2852.63,2894.77,0
26,Hombre,1,0.8,Español,Primaria,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Adobe,1,2,878.33,810.57,0
71,Mujer,1,2.62,Español,Superior,Informal,Rural,Sierra,1,1,0,1,Alquilada,Madera/Esteras,1,14,1306.03,1289.85,0
22,Hombre,2,0.96,Español,Secundaria,Formal,Rural,Costa,1,0,0,1,Alquilada,Adobe,1,7,4685.35,5546.35,0
46,Hombre,2,0.74,Quechua,Primaria,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,4,3161.33,2986.56,0
47,Hombre,2,1.67,Español,Secundaria,Informal,Urbana,Selva,1,1,0,1,Propia,Madera/Esteras,1,8,1667.48,1688.22,0
52,Hombre,5,2.25,Español,Superior,Informal,Urbana,Costa,0,0,0,1,Propia,Adobe,1,16,5751.42,5526.36,0
76,Mujer,8,0.07,Español,Superior,Informal,Urbana,Costa,1,0,0,0,Alquilada,Adobe,1,14,2694.39,2826.22,1
50,Hombre,8,1.87,Español,Primaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Adobe,0,1,1866.6,1496.07,1
36,Mujer,4,1.43,Español,Ninguno,Formal,Rural,Sierra,0,0,0,1,Propia,Ladrillo/Cemento,1,0,1523.45,1323.33,1
29,Mujer,5,2.89,Español,Superior,Informal,Urbana,Costa,1,1,1,0,Alquilada,Ladrillo/Cemento,0,14,5378.73,6315.32,0
21,Mujer,5,2.49,Español,Superior,Informal,Urbana,Sierra,1,1,1,1,Propia,Ladrillo/Cemento,1,18,2897.16,2249.91,0
51,Hombre,4,0.75,Español,Secundaria,Informal,Urbana,Selva,1,0,1,0,Propia,Madera/Esteras,1,10,2287.38,2392.95,0
59,Hombre,5,1.76,Español,Primaria,Desempleado,Rural,Costa,0,1,1,0,Propia,Adobe,1,5,773.53,586.02,1
78,Hombre,2,1.48,Español,Secundaria,Desempleado,Urbana,Costa,1,1,1,1,Propia,Madera/Esteras,1,9,1520.57,1380.73,0
28,Hombre,8,1.49,Español,Ninguno,Desempleado,Urbana,Costa,1,0,0,0,Alquilada,Ladrillo/Cemento,1,0,890.58,975.77,1
37,Hombre,6,0.1,Español,Secundaria,Formal,Urbana,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,7,6455.49,6151.31,0
75,Hombre,1,1.79,Español,Secundaria,Informal,Rural,Costa,0,0,1,1,Propia,Adobe,0,7,1163.71,1186.46,0
41,Mujer,4,1.43,Español,Secundaria,Formal,Urbana,Selva,0,1,0,0,Propia,Adobe,1,8,4250.85,4957.99,0
79,Hombre,2,2.9,Quechua,Primaria,Informal,Rural,Sierra,1,0,0,0,Cedida,Ladrillo/Cemento,1,1,694.99,497.42,1
22,Hombre,8,2.83,Español,Superior,Formal,Urbana,Costa,0,1,0,0,Propia,Adobe,1,13,10097.06,7929.23,0
49,Mujer,2,2.95,Español,Secundaria,Informal,Rural,Costa,1,1,1,1,Propia,Ladrillo/Cemento,1,7,3862.06,2704.35,0
60,Hombre,6,0.75,Español,Primaria,Formal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,4,6521.75,5115.84,0
67,Hombre,9,2.68,Español,Ninguno,Informal,Urbana,Costa,0,0,0,1,Alquilada,Ladrillo/Cemento,1,0,918.77,1023.12,1
49,Hombre,3,2.88,Quechua,Superior,Formal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,14,7466.66,8673.78,0
63,Mujer,2,2.31,Español,Ninguno,Desempleado,Urbana,Selva,1,1,1,1,Propia,Ladrillo/Cemento,1,0,395.3,335.28,1
54,Hombre,7,1.74,Quechua,Superior,Informal,Rural,Sierra,1,1,0,1,Alquilada,Adobe,1,19,2186.44,2445.32,1
31,Hombre,6,2.97,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,16,3959.62,4186.84,0
41,Mujer,9,2.1,Español,Superior,Formal,Rural,Selva,1,1,0,0,Propia,Ladrillo/Cemento,1,20,2112.38,2167.71,1
22,Mujer,4,2.18,Quechua,Secundaria,Formal,Rural,Costa,1,1,0,1,Propia,Adobe,1,11,5452.5,6071.66,0
43,Mujer,7,2.56,Español,Primaria,Formal,Urbana,Selva,1,1,0,0,Propia,Ladrillo/Cemento,1,3,1668.16,1224.48,1
62,Hombre,5,1.49,Español,Secundaria,Formal,Rural,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,11,4153.79,4505.21,0
46,Mujer,1,0.19,Español,Secundaria,Informal,Urbana,Costa,1,1,1,1,Alquilada,Adobe,0,8,3000.3,3112.55,0
64,Hombre,5,2.04,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,8,4402.61,4901.07,0
53,Hombre,9,1.54,Español,Primaria,Informal,Urbana,Costa,1,0,1,0,Propia,Ladrillo/Cemento,1,4,1557.14,1786.89,1
50,Hombre,4,1.64,Español,Secundaria,Formal,Urbana,Sierra,1,0,0,0,Alquilada,Ladrillo/Cemento,1,7,5336.81,4196.76,0
43,Hombre,3,1.12,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Ladrillo/Cemento,1,10,2404.95,2614.58,0
53,Hombre,2,2.18,Español,Secundaria,Formal,Urbana,Selva,1,1,0,0,Alquilada,Ladrillo/Cemento,1,10,6661.04,6412.99,0
76,Hombre,7,2.13,Español,Secundaria,Informal,Rural,Selva,1,0,0,1,Propia,Ladrillo/Cemento,1,8,1182.82,917.96,1
60,Hombre,7,2.23,Español,Secundaria,Informal,Rural,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,11,2006.47,1746.62,1
41,Mujer,8,2.52,Español,Ninguno,Informal,Urbana,Sierra,1,0,0,1,Propia,Madera/Esteras,1,0,700.04,746.74,1
45,Hombre,7,2.12,Español,Superior,Informal,Urbana,Selva,0,1,0,0,Alquilada,Ladrillo/Cemento,1,19,2268.89,2170.76,1
35,Hombre,1,1.44,Español,Primaria,Formal,Urbana,Sierra,1,1,1,1,Propia,Ladrillo/Cemento,0,6,4450.65,3458.75,0
78,Hombre,6,0.17,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,21,6987.39,7463.05,0
54,Hombre,5,2.06,Quechua,Primaria,Formal,Urbana,Sierra,1,0,0,0,Cedida,Ladrillo/Cemento,1,2,1121.13,888.38,1
44,Hombre,3,1.71,Español,Secundaria,Informal,Urbana,Selva,1,1,0,0,Propia,Adobe,1,9,2071.73,2477.78,0
47,Hombre,9,0.38,Español,Primaria,Formal,Urbana,Costa,1,0,1,0,Cedida,Ladrillo/Cemento,0,4,3534.61,3847.17,1
49,Mujer,9,2.23,Español,Superior,Informal,Rural,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,15,2310.12,2169.77,1
27,Hombre,7,2.99,Español,Secundaria,Formal,Urbana,Selva,1,1,0,1,Alquilada,Adobe,1,7,8467.77,7968.96,0
36,Hombre,4,2.97,Quechua,Secundaria,Informal,Rural,Sierra,1,0,0,1,Alquilada,Ladrillo/Cemento,1,9,1081.39,1113.48,1
63,Hombre,1,2.28,Español,Ninguno,Informal,Urbana,Sierra,1,1,1,1,Propia,Ladrillo/Cemento,1,0,1391.43,1621.89,0
44,Hombre,8,0.11,Español,Secundaria,Informal,Urbana,Selva,1,1,0,1,Propia,Adobe,1,8,1365.76,1167.85,1
62,Hombre,9,2.23,Español,Primaria,Informal,Urbana,Sierra,1,0,0,0,Propia,Adobe,1,1,1493.69,1341.44,1
56,Hombre,2,0.52,Español,Secundaria,Formal,Urbana,Selva,1,0,0,1,Propia,Ladrillo/Cemento,0,8,4606.29,3696.29,0
43,Hombre,3,2.18,Español,Ninguno,Informal,Urbana,Sierra,1,0,0,1,Propia,Adobe,1,0,1919.25,2269.93,0
20,Hombre,6,0.45,Español,Primaria,Desempleado,Urbana,Costa,0,0,1,0,Alquilada,Adobe,1,3,575.92,544.36,1
38,Hombre,1,2.58,Español,Superior,Informal,Urbana,Costa,1,0,0,0,Alquilada,Madera/Esteras,1,12,5846.65,4517.07,0
57,Mujer,9,2.07,Quechua,Superior,Informal,Urbana,Sierra,0,1,1,1,Cedida,Adobe,1,17,5723.37,6154.34,0
39,Hombre,7,2.82,Español,Primaria,Informal,Urbana,Sierra,1,1,1,0,Propia,Adobe,1,5,833.23,612.56,1
36,Hombre,8,2.43,Español,Primaria,Formal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,6,4368.21,3835.36,0
73,Mujer,1,1.01,Español,Primaria,Informal,Rural,Costa,1,1,0,0,Alquilada,Ladrillo/Cemento,1,4,1320.08,1533.37,0
79,Hombre,4,0.25,Español,Primaria,Formal,Urbana,Sierra,0,1,0,1,Alquilada,Adobe,1,2,1789.49,1806.99,0
35,Hombre,2,1.64,Español,Primaria,Informal,Rural,Sierra,0,1,0,0,Alquilada,Ladrillo/Cemento,1,1,822.24,703.46,0
40,Mujer,8,1.46,Español,Primaria,Informal,Urbana,Costa,1,1,1,0,Propia,Adobe,1,5,1462.61,1520.11,1
74,Hombre,4,0.8,Español,Superior,Informal,Urbana,Costa,1,0,1,0,Propia,Adobe,1,19,1303.38,1054.3,1
79,Hombre,8,0.09,Otra,Secundaria,Informal,Rural,Costa,1,1,1,0,Propia,Ladrillo/Cemento,1,7,2323.89,2453.05,1
77,Hombre,4,2.82,Aymara,Secundaria,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,9,2653.54,2503.08,0
47,Hombre,7,1.29,Quechua,Primaria,Informal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,4,1453.63,1129.5,1
58,Mujer,5,0.33,Español,Ninguno,Desempleado,Urbana,Costa,0,1,0,0,Propia,Adobe,1,0,804.61,959.67,1
25,Mujer,2,1.29,Quechua,Secundaria,Informal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,0,9,3780.6,3381.32,0
23,Mujer,9,2.01,Español,Superior,Formal,Rural,Costa,1,0,1,1,Propia,Adobe,1,13,7113.96,7585.7,0
20,Hombre,7,2.73,Quechua,Ninguno,Informal,Rural,Selva,1,1,0,0,Alquilada,Ladrillo/Cemento,1,0,394.73,391.77,1
